,app_id,title,location,location_2d
1327,927350,Hood: Outlaws & Legends,"[-0.09839431  0.03062966 -0.03924897  0.03507422 -0.04619352  0.04873162
 -0.05751422 -0.02898707 -0.08482467 -0.02277769 -0.09798756  0.0949018
 -0.06829524 -0.04790478  0.0279584   0.04431228 -0.01745258  0.0414185
  0.05759813 -0.01407024  0.01737611 -0.03063692  0.05481112  0.01224549
  0.01447566 -0.04496213  0.05451062  0.02448305  0.0832573  -0.05471674
  0.01237286 -0.0290199  -0.06534535  0.1428979  -0.05763076 -0.01940327
 -0.09024549  0.06205248 -0.04112634  0.0586251  -0.03622697 -0.00203387
 -0.03294674 -0.0663902   0.03344261 -0.06673488 -0.04203461  0.01033252
  0.07341795  0.10612746 -0.01404115 -0.00038421  0.03024174  0.04742394
 -0.04466707 -0.06887035  0.05286697  0.03339582  0.03984315  0.03273497
 -0.08367675  0.04311047  0.09139954  0.10158755]",[-20.563805  37.291695]
1328,1552810,Twin Mirror,"[-6.52851835e-02  2.75769755e-02 -1.19200774e-01 -7.69683942e-02
  1.16173960e-02  1.04567306e-02  2.68035252e-02 -2.58043110e-02
 -1.57778621e-01 -7.60035887e-02  1.66550219e-01 -5.53572830e-03
 -1.33451611e-01 -1.76500529e-01 -2.71881092e-02 -7.76442662e-02
  2.63870955e-02  2.43853793e-01  1.43656835e-01  1.90659408e-02
  1.73318565e-01 -9.10993200e-03 -5.21354452e-02  3.15105617e-02
  1.51854430e-04 -1.04215465e-01 -2.03247398e-01 -3.28580923e-02
 -1.27618983e-01  8.89333859e-02  2.05178335e-01  7.07010105e-02
  1.69696938e-02  2.20217422e-01  3.96996960e-02 -3.43852155e-02
 -8.41959938e-02 -5.70307625e-03  2.38946714e-02 -1.31106973e-01
 -3.10026575e-02 -7.60305226e-02 -3.12050730e-02 -1.28254190e-01
  4.58923131e-02 -2.36672182e-02  9.11399499e-02  9.99994650e-02
  1.81134194e-01 -6.48364276e-02 -1.61477879e-01  3.50182354e-02
  1.52089044e-01 -7.58192912e-02 -1.59862787e-01 -2.26469729e-02
 -6.05854616e-02  1.52380588e-02 -1.56253949e-02  4.56231907e-02
 -1.54976621e-01 -3.55565064e-02  5.24769165e-02  1.94034036e-02]",[46.92065  15.490354]
1329,1163870,Mecha Knights: Nightmare,"[ 0.00977375 -0.09976216  0.08059071  0.2380288  -0.10417896 -0.11417462
 -0.12008749  0.03169559  0.07390352  0.01356239 -0.03835813  0.07209492
 -0.07909085 -0.01314332 -0.20484109  0.11128027  0.01207655  0.1606815
  0.07164581  0.01659123  0.0810736  -0.16468696  0.13806544 -0.04634699
  0.03151121 -0.04607771 -0.03501099 -0.11153905  0.06401202 -0.07521801
  0.05344893 -0.14238559  0.03059028 -0.06007699 -0.22977945 -0.10939843
 -0.07540037  0.00666494  0.02004969  0.12791929  0.02211206 -0.10724842
  0.04726804  0.081422   -0.01001591 -0.09937156  0.06797948  0.05691259
 -0.04744744  0.05862604 -0.03857689 -0.11122645 -0.16620925 -0.01133742
 -0.03767224 -0.11734506 -0.07938094 -0.01723875  0.03378125  0.01326067
 -0.08286861 -0.00263405  0.06076451  0.14540754]",[-25.143888 -52.875217]
1330,1238880,Battlefield™ Hardline,"[-0.1789159   0.11580076 -0.13598187  0.08159517  0.07296576  0.0717571
  0.0200777   0.11002159  0.00875017  0.04406606  0.1648143  -0.22484124
 -0.0912026  -0.17933077 -0.02224388 -0.01523348 -0.09822917  0.18932132
  0.01342363 -0.06825273  0.09233012 -0.01543743  0.09959432 -0.09758137
  0.18802403 -0.03787138 -0.03161139  0.00779857 -0.07253949 -0.07970792
  0.08503053  0.05679823 -0.06179884  0.12132629  0.01101824  0.02238767
  0.02110601  0.0478496  -0.02897951  0.09117416  0.04406734 -0.07479123
 -0.07914431 -0.08133712 -0.01173575 -0.0350248  -0.02056565  0.05925399
  0.00520958 -0.1138242   0.08500469 -0.06817774  0.02879316  0.06059023
 -0.07653517 -0.12070157 -0.08469075  0.10500085 -0.02465318 -0.09216088
 -0.07664308  0.03378929 -0.11172845  0.03310052]",[-9.407737 31.222748]
1331,237630,DuckTales: Remastered,"[ 0.1610171   0.09215134  0.0783891   0.24557528  0.13464747  0.10795586
 -0.07360332  0.00921859  0.12491164  0.02644879  0.19994043  0.06189878
 -0.00655754 -0.01571693 -0.04707815 -0.02036421  0.08186659  0.02154247
  0.04170196  0.01821222  0.05046979 -0.008246    0.08426494  0.01985041
 -0.17541957 -0.00529811  0.05598459 -0.14911409  0.15539177 -0.21843998
  0.10714369 -0.03208413  0.10603844  0.11407414 -0.0781488  -0.10889179
  0.01751958 -0.05368207  0.03519721  0.03660209  0.10808159 -0.11230373
 -0.08494638 -0.15358101  0.01036496  0.01988138  0.16728404  0.08426148
  0.11265048 -0.09414246  0.00238743 -0.00947623 -0.13456684 -0.01837929
 -0.1718994   0.13732862 -0.00167516  0.13313228 -0.08150901  0.1178163
  0.16695029 -0.0301399  -0.07680397  0.1221632 ]",[-22.028502 -29.349047]
1332,798490,Othercide,"[ 0.03846253  0.07508363 -0.05239493 -0.03656916 -0.1845484   0.06285865
 -0.01443467 -0.02575035  0.04715966  0.18116187 -0.01807309 -0.057041
 -0.14153491  0.05114726 -0.10393895  0.02203832  0.03849795  0.02777078
 -0.08772659  0.09618492  0.06978782 -0.02021622 -0.03270422  0.0864919
 -0.12938575  0.02980106  0.08531097  0.05074612 -0.01602967  0.06103653
  0.05739616 -0.07143635  0.06607562  0.03575872 -0.0048667   0.0177316
 -0.02714586 -0.11982973  0.06500868  0.06076315  0.01821735 -0.08666797
 -0.08141524 -0.11025911 -0.05294752  0.17797102 -0.0377923  -0.03591123
  0.16620226 -0.11769875 -0.01181362  0.0325609  -0.10720492  0.07406189
  0.00598858  0.12722044  0.06989293  0.1507527   0.04947413 -0.00178684
  0.06468629  0.08869197 -0.12309711 -0.04191964]",[ 31.512201 -14.8509  ]
1333,435030,Lost Lands: Mahjong,"[-0.12714607  0.04180866  0.07475648  0.08449106 -0.04563589  0.03690057
 -0.12274477  0.06351483  0.17209145  0.00697926 -0.09616956  0.02234203
  0.00265382 -0.01484535  0.03048113 -0.02486917 -0.07846271  0.07127795
 -0.07315049  0.04483842 -0.06713161  0.00962462 -0.00845965  0.14055148
 -0.04725717 -0.07550805 -0.03131611  0.17767027 -0.06118442 -0.07337957
 -0.01700371 -0.2088774  -0.171222    0.16767155 -0.06206371 -0.0747283
  0.03252252 -0.06535429  0.04871613  0.02527215 -0.03207326 -0.19525237
 -0.08313265 -0.04480214  0.08315662  0.03601539 -0.08602982 -0.00354136
  0.14768681 -0.0294157   0.0584349   0.04843165 -0.07138339  0.00173304
 -0.1573267  -0.0540375   0.07414222 -0.04696857  0.03538454  0.00377492
 -0.03290736  0.1311502  -0.01249534  0.16236338]",[ 5.2256126 23.295765 ]
1334,500810,Arcanum: Of Steamworks and Magick Obscura,"[-0.16490944  0.15890522  0.01554101 -0.04698152  0.15174519  0.15931389
 -0.03189532 -0.06033754  0.15910794 -0.11524332  0.1231282   0.00315839
 -0.02382828 -0.0468636   0.06182256  0.12854941 -0.01500843 -0.16853024
  0.03948069  0.08643724  0.06982826  0.00933485  0.05600175 -0.08106425
 -0.1351801   0.01657391  0.00131408 -0.07167221 -0.22609206 -0.04109453
  0.06660161  0.07392858  0.02627034 -0.04860745 -0.05835542  0.05727172
  0.0056825  -0.0532438  -0.10414379  0.11781608 -0.04271899 -0.13241121
 -0.0420177  -0.06975588 -0.00783797  0.04339501  0.02366728  0.15426116
 -0.05037432 -0.14830773  0.11303506  0.03674369 -0.21382542 -0.01961499
 -0.01813992  0.07143569 -0.09812638  0.02127996 -0.08986963  0.01946175
  0.00267078 -0.01832011 -0.04682608 -0.07768561]",[-40.253204    1.7630818]
1335,268990,The Dishwasher: Vampire Smile,"[ 0.12802851  0.00550405  0.02981354  0.04200738  0.14695247  0.08077151
 -0.14232616  0.04102121  0.07445297 -0.03052525  0.02906365  0.1761706
 -0.04993245 -0.02926395 -0.0143931  -0.17729624  0.14242373 -0.14354502
  0.08605953  0.0201364  -0.11651164 -0.09547175  0.0258642   0.16373485
 -0.4251204   0.00925035  0.00905452 -0.01481382 -0.1035132  -0.09297085
  0.02577309  0.01384717 -0.04684303  0.05858223  0.06036798 -0.02583761
 -0.00740096 -0.1842605   0.04590569 -0.12297923 -0.01433941 -0.17243558
 -0.1739517  -0.02865852 -0.00676494 -0.06897653  0.05440674  0.05571207
  0.28966734 -0.05590611 -0.06472132  0.02128273 -0.09304016  0.0374267
 -0.15417308 -0.01511275  0.09492379  0.12637062 -0.01040269  0.04006775
  0.17786641  0.01227262  0.0107353  -0.03433754]",[-26.568785 -25.913652]
1336,345610,The Fruit of Grisaia,"[-0.02780749 -0.04303622  0.0202529   0.13615641  0.07778332  0.07088442
  0.0570132  -0.10710756 -0.10952038 -0.04771802 -0.08001417 -0.03131419
 -0.02239333 -0.07464035  0.03891867  0.05934231  0.0753141  -0.10229602
  0.16966714  0.07788969 -0.05741417  0.07476845 -0.09337548  0.03268509
 -0.17555551  0.09208524 -0.05066282 -0.06913861 -0.02090837 -0.14029588
  0.15622741  0.00493284 -0.02621021 -0.02962315 -0.0537377  -0.00899172
 -0.05956068 -0.1731281   0.09166138 -0.12483899 -0.09279921  0.03440847
 -0.06621996 -0.0444224  -0.10134102 -0.06228253 -0.03993142 -0.03734111
 -0.02355235  0.01665385  0.09425329  0.01807142  0.00748968  0.16348486
  0.02997242  0.10462943  0.08629483  0.02700479 -0.06084443  0.08300599
  0.06720399  0.15077789  0.15003644 -0.03150678]",[-18.941126  -7.346673]
1337,357500,Rumble Fighter: Unleashed,"[-0.05700703  0.07756129 -0.09472561 -0.03609208  0.02460551  0.07774582
 -0.08846153 -0.02885192 -0.0433571  -0.05629892 -0.03324584  0.05418034
 -0.01557233 -0.06217177  0.01072742  0.03180423  0.07866576 -0.08045048
  0.13312507  0.01705724 -0.02867099 -0.03540574 -0.02035081 -0.09471467
 -0.12412313  0.06246326  0.07793167 -0.03719493 -0.10936633  0.03629642
  0.08088061  0.1148581  -0.03422566 -0.02102239  0.10088801  0.15966214
  0.006538   -0.00168615 -0.00230125 -0.0973841  -0.05620398 -0.09630961
 -0.07887241  0.03170735 -0.09165655  0.03082819 -0.0177175  -0.0005023
  0.08352213  0.0665205   0.09311989 -0.03313671 -0.06798732  0.08537232
 -0.07298927 -0.06316847  0.12492059  0.06437742 -0.06788296  0.03482642
  0.09212788 -0.02325738  0.00554195 -0.14479445]",[-25.053696     0.05597621]
1338,515960,Martha Is Dead,"[-0.13242897  0.14385962 -0.04329099  0.05954105  0.02903427  0.15458484
 -0.00837879  0.08481106  0.05093705 -0.06741466 -0.1145137   0.05609388
 -0.17089482 -0.03747989  0.04241002  0.02319654 -0.01953341 -0.18819617
  0.02642859  0.15816236  0.03263495 -0.08996937  0.07111079 -0.12309519
  0.01983357  0.2995808   0.02660784 -0.01983085 -0.06770492 -0.07731824
  0.0802375  -0.01533389 -0.03381884 -0.02581286 -0.13838114 -0.04816326
 -0.01208296  0.129984   -0.0779414   0.08596379 -0.16547382 -0.09060607
 -0.00635793 -0.02632669 -0.00680825 -0.05835846 -0.0117803   0.03321216
 -0.12828363 -0.02610073 -0.05596907 -0.20973104 -0.18047048  0.04776303
  0.0872933   0.056449   -0.0730264  -0.20295802  0.06820282  0.0840367
  0.0234422  -0.10717884  0.04508931 -0.05977628]",[-33.823776  -5.01951 ]
1339,638200,Capitalism 2,"[-0.0983252  -0.01716443 -0.09387735 -0.07926062 -0.11260636  0.02650498
 -0.04714572 -0.0872586  -0.1667466  -0.01519363 -0.092384    0.11403783
 -0.1074973  -0.03655434  0.05160491  0.10965017  0.08296186  0.09563182
  0.19284967 -0.0008415   0.06382734  0.08658355 -0.00716119  0.04284701
 -0.03252698 -0.07549822  0.17589764 -0.02858595  0.05550004  0.01468345
  0.09674606 -0.03122098 -0.00076387  0.1943343  -0.03868448 -0.03435003
 -0.15282099  0.08257583 -0.01128735  0.03164122 -0.07144125  0.01829865
 -0.02095526  0.01977392  0.11053029 -0.0468953  -0.08334436 -0.02938518
  0.05979599  0.19912438 -0.05977505  0.00944665 -0.04063139  0.07319358
  0.024587    0.00769917  0.08833032 -0.04515789 -0.03127214  0.11666037
 -0.17165132  0.10568081  0.03618349  0.04617123]",[-23.075462  39.73843 ]
1340,1275350,Ninja Kiwi Archive,"[ 0.08443958  0.03089801 -0.07943739 -0.14253587  0.03311286  0.03821721
 -0.04190695  0.04239978 -0.0195271   0.05148612 -0.00376403  0.0389317
 -0.11058789 -0.12953866  0.00110619 -0.1064053  -0.01957744  0.08521667
  0.12795058 -0.15334629 -0.01031484 -0.00975308  0.00656883 -0.01325152
 -0.04663568 -0.00986057  0.00895267 -0.0510122  -0.06619138  0.01240971
  0.1169382   0.12309907 -0.04619327  0.10076834  0.08675251  0.05668176
 -0.02009973 -0.06340896  0.10896469 -0.05195101  0.04779029 -0.04968786
 -0.10091517 -0.0143077  -0.00665594 -0.01955616 -0.0719836  -0.02520632
  0.09191899  0.03259067 -0.10963055  0.00292356  0.02952369  0.02199756
 -0.08388519 -0.05140194 -0.01407857  0.08854054 -0.01611934 -0.00380896
  0.12027507  0.03061525 -0.038787   -0.0716563 ]",[  8.695745 -12.406018]
1341,1364390,Animaze by FaceRig,"[ 0.00323345 -0.04340995 -0.13806279 -0.14207175  0.01087435 -0.01628004
 -0.00105854  0.11674874  0.02134856  0.00780086 -0.09269694  0.13924496
 -0.1396075  -0.16833332  0.04038732 -0.0439494   0.02550633  0.11080717
  0.08732405 -0.18192829  0.0275596   0.04613541 -0.03196716 -0.0482935
  0.03619182 -0.07451119  0.01815607 -0.05438732  0.02458026  0.00823293
 -0.01222081  0.02817526  0.08387096  0.2383576   0.11899208  0.0072624
  0.0426291   0.01950913  0.05513666  0.06168978  0.01151453 -0.07527998
 -0.04743668 -0.05479804  0.00665371  0.11532121 -0.03928803  0.00811118
  0.16896974  0.03288667 -0.19176857  0.07989173  0.0323712   0.00186339
 -0.10280601  0.07372484 -0.07546658  0.06858586  0.02278691  0.07551909
  0.12892933 -0.05544747 -0.00640861 -0.02271274]",[ 21.31741  -10.528402]
1342,1574240,Dread Delusion,"[ 0.0177803   0.0957047  -0.09978107  0.13778384 -0.13962269 -0.05808957
 -0.09169727  0.14756005  0.17105173  0.13095483  0.04110251 -0.08723155
 -0.11025456 -0.0335336  -0.13844182  0.18856683  0.0274502   0.04479554
  0.01016257 -0.09185227  0.21039844 -0.09433571  0.14044228 -0.01764547
 -0.00871145 -0.05247352  0.03094256 -0.11469223  0.02711455 -0.02206968
  0.01899719 -0.1986577   0.11110739  0.13127215 -0.10430541 -0.05546955
  0.12011807  0.0026188   0.01221014  0.20871356  0.09439195 -0.11138881
 -0.08460505 -0.09537098 -0.05999826  0.09086581  0.01224582 -0.03228803
  0.10342296  0.01446562 -0.10073582  0.0956903  -0.13621013  0.01650036
 -0.09713708  0.16813082 -0.03765174  0.05536534  0.06182821 -0.038262
  0.10720519  0.04943871 -0.07900652 -0.06829154]",[26.94892  -9.156678]
1343,205610,Port Royale 3,"[-0.06808386  0.02434801  0.14061475  0.25069797  0.02417895 -0.03989363
 -0.12892494  0.10423528  0.16189243 -0.06264503  0.08906312  0.06688032
 -0.00141068 -0.06393136 -0.03576198  0.00183731  0.0043517   0.04841433
 -0.02900255 -0.05493956  0.15045325 -0.06229499  0.14961521  0.03773737
 -0.19297908  0.05949412 -0.06868243  0.07034259  0.06662618 -0.12839463
  0.02172834 -0.06365998 -0.00747928  0.12426516 -0.14490561 -0.06346588
  0.08817184 -0.15457337  0.02850466  0.09910809 -0.10088999 -0.11290429
 -0.00396238 -0.08090672  0.17426987 -0.02418457  0.09970368  0.07831378
  0.1563145   0.03907784  0.06532598  0.04983786 -0.11011961 -0.11528678
 -0.08373124  0.01931272  0.08023556  0.06276193  0.05310335 -0.01384006
 -0.05635483  0.02827416  0.01501398  0.14743562]",[-35.742184 -23.287739]
1344,247660,Deadly Premonition: The Director's Cut,"[-0.03941743 -0.09370835  0.06712302  0.25453073  0.19113703 -0.01596711
 -0.05133088  0.02209566 -0.06294543 -0.0475262  -0.08591126  0.05983489
  0.00051585  0.04721152 -0.02805041 -0.09612983  0.06970309  0.08463062
  0.05008186  0.16180146 -0.08367887 -0.13315237 -0.08900052 -0.00068875
 -0.20388499  0.10693816  0.08595993  0.0061301  -0.04961721 -0.18005581
 -0.09814489 -0.00563089  0.07004195 -0.09390107  0.1080505  -0.03688493
 -0.02041036  0.00079721  0.00773848 -0.03103719 -0.09002005  0.06994243
 -0.14502338 -0.10502118  0.00306379  0.0746294   0.1497796  -0.16323017
 -0.07077111 -0.05960041 -0.0095262   0.03902381 -0.25045815  0.00294023
  0.0087431   0.09871587  0.04533026  0.10117601  0.03951347 -0.0464481
 -0.1352968   0.09472186  0.08516975  0.04061903]",[-26.053179 -14.160095]
1345,617480,Tower of Time,"[ 0.01505469 -0.00573278 -0.04761079  0.01370675  0.02395127  0.03930206
  0.05482025 -0.08591867 -0.10201599  0.02151105 -0.08615095  0.08784552
 -0.02382492 -0.05924664  0.05313143 -0.02281053  0.04889512 -0.01765286
  0.10277782 -0.02344111 -0.03242632 -0.04771839 -0.0064965  -0.05620974
 -0.04967872  0.07026441  0.02814441  0.0032644   0.01032173 -0.03830015
  0.04573632  0.02290714 -0.00157155 -0.0202523   0.04398139  0.00703318
 -0.01168725 -0.0203046   0.03472424 -0.10577864 -0.07085501  0.00599882
 -0.06229733 -0.03861859 -0.04158081 -0.03389874 -0.0041524  -0.0475559
  0.02993984  0.03418736  0.00518568 -0.04595249 -0.03771067  0.02242385
 -0.04364977  0.02918599  0.075023    0.08299412  0.00305629  0.00187958
  0.09356288  0.06627315  0.05523655 -0.07895342]",[-9.077058 -4.55976 ]
1346,873940,Crying Suns,"[-0.05534578 -0.05441035  0.10541921  0.04218342  0.01671163  0.13157101
 -0.07460082  0.04334369 -0.03267679 -0.03115555 -0.1662774   0.03280518
 -0.04312056 -0.14307986 -0.01865325  0.09304392  0.08996073  0.07117794
  0.02171321 -0.15923288 -0.0396634   0.04004065 -0.03279579 -0.15362713
  0.11783415 -0.11031113  0.05976979  0.05237422 -0.06280884 -0.07743322
  0.02082249  0.02967731  0.0411022  -0.08957952 -0.11193172  0.00280261
 -0.08372173  0.08031395 -0.07913693  0.02344871  0.05087566 -0.19868805
  0.11589238  0.05185243 -0.11197336 -0.00396021  0.0501585   0.11350544
 -0.05919126  0.02199237 -0.04679473 -0.01151275  0.10332193  0.14190654
 -0.02206256 -0.22048296  0.03360206  0.11165559 -0.04900032  0.05439863
  0.08510051 -0.07681123 -0.04398666  0.11671907]",[-25.088623  24.595404]
1347,1232580,Knock on the Coffin Lid,"[-0.03620166 -0.06657038 -0.04551261 -0.06356663  0.00120608 -0.005094
  0.06607313 -0.11532573 -0.05197149  0.02472671 -0.04794793  0.09075513
 -0.08725687 -0.01085921  0.09019764 -0.08011627  0.13708857 -0.00156205
  0.1680446  -0.04493536  0.03414595 -0.08562512  0.02796903 -0.08491989
 -0.06489676  0.11590403  0.11325899 -0.02647223 -0.02247284  0.01136078
  0.06923287  0.12506613 -0.01314501 -0.05181513  0.13796596  0.11360436
  0.00575928  0.01927187  0.03234346 -0.08424418 -0.12211417 -0.06214582
 -0.03761298  0.02532251  0.08752245 -0.03609654  0.01677965  0.02718149
  0.03226816  0.17278025 -0.04806147 -0.09433874 -0.03388732 -0.00227557
 -0.03191014  0.00946621  0.10769086  0.01308439 -0.02672652  0.08361986
 -0.02326358  0.04023522 -0.05861627 -0.14710253]",[  0.39454043 -15.844553  ]
1348,1244950,Battletoads,"[-1.6532446e-01  3.7183817e-02 -5.9030361e-02 -6.8521656e-02
 -3.6944866e-02  6.0846008e-02 -1.0844710e-02 -1.0197890e-01
  9.0961516e-02 -7.4635886e-02  2.3194274e-02  1.3965589e-02
 -7.0388377e-02  1.5838828e-02 -3.5397202e-02  1.2945428e-01
  1.5757201e-02 -1.3847573e-01  1.5872415e-02  1.6569024e-01
  7.1792893e-02 -3.1034201e-02 -1.9957436e-02 -5.8044907e-02
 -8.2108855e-02  1.2147518e-01  3.6005218e-02  5.4373969e-03
 -2.0604664e-01  7.1209103e-02  1.2361746e-01  6.2938593e-03
  8.7930828e-02 -5.4847065e-02 -7.3161431e-02  2.5339654e-02
 -3.1436928e-02  1.5984841e-02 -5.8115385e-02  9.4784923e-02
  2.0102537e-04 -1.2663808e-01 -6.6752851e-02 -2.5185436e-02
  8.7034907e-03  6.1036766e-02  7.0665583e-02  7.6316148e-02
  2.1583093e-03 -2.7621664e-02  1.1658972e-01 -1.5119307e-02
 -1.9922385e-01  8.6520854e-03  9.0675823e-02  4.6252631e-02
 -5.9109256e-02 -2.2097984e-02 -3.7457697e-02 -8.0127483e-03
 -4.2692836e-02 -3.8009536e-02  5.7867509e-03 -1.5368067e-02]",[-38.949272   -1.1138911]
1349,1639790,Northern Journey,"[-0.01126019 -0.06887772 -0.10295265 -0.10042527 -0.05887101 -0.02437341
  0.1497157  -0.09197512 -0.09655178  0.01908039  0.04399502  0.02085924
 -0.13494873 -0.12223754  0.07615715 -0.13969201  0.07250452  0.25576925
  0.12813914 -0.05760738  0.18667166 -0.03880757 -0.19605786 -0.0378758
 -0.70601255  0.27420563 -0.13308233 -0.02472477 -0.02720252  0.15288563
  0.10765243  0.02642196  0.03178914  0.04389928  0.10000184  0.02691326
  0.00551673 -0.05422946  0.0362683  -0.07216731 -0.0666453  -0.05110395
  0.00727535 -0.10077904  0.09379207  0.00414646  0.08525766  0.04610577
  0.10589591 -0.10304072 -0.14668556 -0.05449924  0.44870403 -0.05306288
 -0.01074313  0.05619577 -0.03191528  0.00798029 -0.037772    0.03061529
 -0.1670437  -0.01363549 -0.01245252 -0.02624048]",[ 11.55003 -22.15973]
1350,211740,Thief™ II: The Metal Age,"[-0.06730261 -0.04063036  0.20987788  0.24253379 -0.01506475 -0.15010972
 -0.16694377  0.03132015  0.07181512 -0.10078477  0.00752267  0.04125219
 -0.0502584  -0.00397982 -0.0089778   0.21460903 -0.00402264  0.06207423
  0.00496166  0.07566719  0.11901914 -0.05105376  0.09886113 -0.06855454
 -0.10686389 -0.03867321 -0.05371197 -0.03329093 -0.12127572 -0.08918304
  0.05185026 -0.10791307  0.05423539  0.07782783 -0.31801906 -0.11647961
 -0.01738672 -0.16496623 -0.02053774  0.0832248  -0.04675    -0.13151872
 -0.00944952  0.01151389 -0.04327742 -0.04998099  0.04788152  0.06090134
 -0.01565869  0.02957216 -0.00207717  0.04102946 -0.10016113 -0.02247456
 -0.07063624 -0.04052927  0.03803181  0.02756095  0.08855051 -0.00913888
 -0.07962461  0.04053646  0.12288792  0.16669068]",[-28.033022 -52.845036]
1351,368610,The Enchanted Cave 2,"[ 0.11492719  0.04420752  0.0585409   0.06936128  0.06124679  0.17230622
 -0.11210264  0.06641265  0.07750583  0.08178104  0.11906493  0.03908244
 -0.01318347  0.02656736 -0.05501698 -0.16305849  0.12427473  0.09069382
  0.10959963 -0.11301092  0.01216226 -0.12666927  0.02131601 -0.13632387
 -0.11167733 -0.1039471   0.10778541 -0.11850081  0.07224313 -0.12384573
  0.03736136  0.02843511 -0.01428388 -0.02645276  0.14181599  0.13220307
 -0.03084907  0.02410581  0.05057777 -0.02874059  0.06150429 -0.14482078
 -0.12275498 -0.05567876 -0.07707015 -0.03394943  0.0514506   0.14937033
  0.10311905  0.09851775  0.00499569 -0.05960215 -0.08157195 -0.07400977
 -0.14191474 -0.13500424  0.11049039  0.00961339 -0.20878781  0.16239919
  0.04611506  0.02170258 -0.1930877   0.04720639]",[ -8.070603 -32.928074]
